0.01805,0.02715,0.01197,0.05435,0.06545,0.29865,0.05127,0.17457,0.05880,0.23972,0.00015,0.00337,0.01127,0.03567,0.05835,0.18117,0.03220,0.13770,0.36935,0.17075,0.00055,0.01005,0.02007,0.05290,0.05180,0.15055,0.05137,0.12220,0.08857,0.45192,0.00632,0.04460,0.00670,0.06222,0.10060,0.20605,0.05387,0.11142,0.09402,0.31417,0.00257,0.00632,0.01217,0.03460,0.07165,0.16497,0.03625,0.14600,0.36807,0.15737,0.00307,0.01512,0.01787,0.05517,0.04587,0.14372,0.03617,0.12845,0.09552,0.45900,0.01320,0.03007,0.03032,0.06582,0.06402,0.23990,0.04137,0.11960,0.24972,0.14595,0.00000,0.00087,0.00890,0.04020,0.05087,0.19047,0.03490,0.13687,0.37132,0.16557,0.00390,0.02295,0.02687,0.03507,0.03235,0.08510,0.03567,0.12515,0.07265,0.56027,1.00000,0.00103,0.04862,0.00196,0.00107,0.00035,0.00001,0.00009,0.38247
0.00675,0.02172,0.01690,0.07767,0.07697,0.17182,0.06025,0.12395,0.09090,0.35305,0.01480,0.04112,0.04080,0.09762,0.08772,0.14917,0.06397,0.11065,0.06145,0.33267,0.01342,0.04867,0.03770,0.07825,0.09492,0.16197,0.05142,0.10222,0.06400,0.34740,0.00842,0.02582,0.02050,0.06962,0.06432,0.17682,0.07680,0.16257,0.20395,0.19115,0.00807,0.03797,0.03147,0.06650,0.06650,0.17075,0.07760,0.12722,0.21257,0.20132,0.02320,0.06672,0.02847,0.05135,0.05120,0.17232,0.06180,0.14277,0.07817,0.32397,0.00407,0.00865,0.01285,0.04327,0.04447,0.21402,0.08287,0.23015,0.14420,0.21542,0.01155,0.02842,0.03145,0.07925,0.06347,0.19170,0.03962,0.12835,0.06112,0.36505,0.00302,0.00637,0.00365,0.05895,0.05235,0.33137,0.06770,0.20335,0.19030,0.08292,1.00000,0.00306,0.00167,0.00328,0.00958,0.00183,0.00258,0.00205,0.44828
0.00000,0.00000,0.00717,0.04677,0.04035,0.28007,0.05147,0.21915,0.22037,0.13462,0.00000,0.00000,0.01377,0.06367,0.04595,0.28997,0.04167,0.18095,0.15022,0.21377,0.00130,0.00357,0.00797,0.05527,0.07415,0.23190,0.06582,0.18802,0.20067,0.17130,0.00000,0.00460,0.00700,0.04125,0.03122,0.24612,0.03652,0.21120,0.22362,0.19845,0.00000,0.01152,0.01950,0.04760,0.02917,0.21560,0.01297,0.13637,0.11332,0.41392,0.00007,0.00242,0.01500,0.03390,0.06105,0.21287,0.05382,0.16932,0.33197,0.11955,0.00000,0.00000,0.00692,0.04630,0.04275,0.23615,0.03235,0.18487,0.28342,0.16722,0.00000,0.00127,0.01302,0.04900,0.04255,0.22142,0.01402,0.14027,0.20960,0.30882,0.00075,0.00602,0.01087,0.03382,0.05342,0.21587,0.02132,0.11115,0.48072,0.06602,1.00000,0.03654,0.00072,0.05064,0.00085,0.00162,0.00151,0.00141,0.26966
0.12585,0.13480,0.05197,0.04012,0.03760,0.05560,0.02377,0.07572,0.06832,0.38622,0.11195,0.12635,0.06007,0.05007,0.04355,0.07640,0.03295,0.07555,0.05282,0.37027,0.11615,0.12307,0.05965,0.04752,0.03872,0.06487,0.02635,0.07672,0.07085,0.37607,0.11025,0.12985,0.06415,0.05625,0.05660,0.07135,0.03057,0.06937,0.05137,0.36022,0.10687,0.12172,0.07157,0.06537,0.05617,0.07635,0.03400,0.07410,0.04972,0.34410,0.08617,0.12642,0.08582,0.07060,0.11367,0.07962,0.03090,0.07122,0.04657,0.28897,0.11062,0.11610,0.05027,0.05930,0.08327,0.07440,0.03065,0.06490,0.05885,0.35162,0.09157,0.10475,0.08110,0.07272,0.10010,0.08085,0.04150,0.06695,0.04697,0.31347,0.07580,0.08755,0.06487,0.13365,0.18587,0.09357,0.03877,0.05005,0.03092,0.23892,0.00102,0.00807,0.25725,0.00390,0.00292,0.00215,0.00000,0.00000,0.25532
0.07552,0.10807,0.10880,0.11930,0.13802,0.13395,0.06552,0.04037,0.01860,0.19182,0.07452,0.09950,0.05877,0.12897,0.19870,0.08735,0.02747,0.05067,0.04182,0.23220,0.03007,0.07097,0.09990,0.13035,0.23710,0.11535,0.03970,0.03745,0.02612,0.21297,0.07890,0.10562,0.04805,0.08822,0.19780,0.06035,0.02670,0.06970,0.04675,0.27790,0.05632,0.12467,0.08142,0.12470,0.16960,0.08492,0.03002,0.05787,0.04320,0.22725,0.03765,0.07800,0.06265,0.14410,0.22465,0.11397,0.04890,0.04397,0.01975,0.22635,0.02442,0.03350,0.10202,0.16057,0.25982,0.12967,0.03510,0.04322,0.02425,0.18740,0.07232,0.08520,0.08495,0.16182,0.18232,0.08752,0.02832,0.04635,0.03337,0.21780,0.06147,0.10472,0.10432,0.15357,0.17902,0.13080,0.05290,0.03977,0.01577,0.15762,0.44297,0.48433,0.00088,0.00002,0.00116,0.00453,0.00786,0.00035,0.52336
0.10395,0.13422,0.06587,0.05515,0.03387,0.05115,0.03097,0.07310,0.07302,0.37867,0.07975,0.11055,0.04882,0.05360,0.04007,0.06997,0.02467,0.08055,0.07075,0.42125,0.08940,0.12465,0.09580,0.07675,0.04810,0.04317,0.03115,0.08027,0.06715,0.34355,0.11230,0.12707,0.06315,0.05250,0.04402,0.06197,0.02530,0.08192,0.06872,0.36302,0.07972,0.10662,0.04662,0.05790,0.04722,0.06902,0.02492,0.07545,0.06932,0.42317,0.09832,0.12485,0.07250,0.06992,0.05995,0.06597,0.02257,0.07327,0.06670,0.34592,0.07347,0.10400,0.09957,0.12790,0.10182,0.07362,0.02507,0.06285,0.04825,0.28342,0.08087,0.11715,0.04432,0.05580,0.03642,0.06270,0.02605,0.07835,0.07155,0.42677,0.08217,0.10107,0.10197,0.12167,0.08122,0.06805,0.03067,0.06715,0.04847,0.29752,0.17833,0.04000,0.15833,0.00105,0.00096,0.00041,0.00128,0.00037,0.47664
0.13477,0.13775,0.04802,0.03752,0.02880,0.05720,0.01945,0.07790,0.06962,0.38895,0.13322,0.13270,0.05565,0.03317,0.03187,0.06125,0.02617,0.07640,0.06677,0.38277,0.13450,0.13222,0.04980,0.04055,0.03585,0.05900,0.01887,0.07807,0.06582,0.38530,0.13522,0.13955,0.04780,0.02757,0.02305,0.05132,0.01942,0.08385,0.07055,0.40165,0.13802,0.13420,0.04815,0.03355,0.02702,0.05090,0.02240,0.08352,0.06930,0.39292,0.13657,0.12950,0.04617,0.03295,0.03502,0.06010,0.02330,0.07432,0.06617,0.39587,0.13457,0.13530,0.04812,0.03220,0.03117,0.05372,0.02397,0.08285,0.06137,0.39670,0.13355,0.13905,0.05037,0.03600,0.03430,0.05340,0.02487,0.07937,0.06970,0.37937,0.13780,0.13467,0.05012,0.03165,0.02917,0.06062,0.01760,0.07857,0.06660,0.39317,0.00046,0.10612,1.00000,0.00028,0.00086,0.07085,0.00072,0.00139,0.00000
0.00000,0.00142,0.00587,0.03842,0.05930,0.14585,0.02910,0.17257,0.14140,0.40605,0.00100,0.01472,0.00832,0.02230,0.04087,0.09945,0.01435,0.13517,0.14130,0.52250,0.00050,0.00682,0.01042,0.02852,0.04797,0.13405,0.02052,0.13582,0.09182,0.52352,0.00010,0.00710,0.02415,0.05015,0.06962,0.10560,0.02512,0.11025,0.10860,0.49930,0.00137,0.02567,0.01355,0.04072,0.04727,0.09942,0.01485,0.10682,0.13817,0.51212,0.00035,0.01070,0.01697,0.03317,0.03847,0.15207,0.00480,0.12412,0.15315,0.46617,0.00002,0.00230,0.00977,0.03462,0.04097,0.17720,0.03420,0.19900,0.13977,0.36212,0.00110,0.01442,0.01272,0.03757,0.05537,0.10195,0.02167,0.12952,0.11977,0.50587,0.00040,0.00657,0.00782,0.03282,0.04597,0.16902,0.02990,0.17370,0.12740,0.40637,1.00000,0.80413,0.00454,0.00454,0.00135,0.00644,0.00644,0.00597,0.38824
0.00000,0.00000,0.00442,0.03387,0.04105,0.24090,0.01415,0.11707,0.50737,0.04115,0.00025,0.00700,0.00620,0.04565,0.04247,0.21377,0.05172,0.23152,0.12652,0.27487,0.00000,0.00000,0.00000,0.02890,0.02380,0.25840,0.00000,0.10640,0.57760,0.00490,0.01635,0.02857,0.01787,0.07285,0.06315,0.21912,0.05822,0.16632,0.18897,0.16855,0.01280,0.03782,0.01672,0.05620,0.07715,0.17512,0.07060,0.16062,0.12575,0.26720,0.00007,0.00507,0.01102,0.04067,0.03327,0.17412,0.04857,0.14817,0.40385,0.13515,0.01802,0.02815,0.01677,0.08962,0.07287,0.24210,0.03420,0.13430,0.18425,0.17970,0.01382,0.03187,0.01542,0.06685,0.06147,0.24650,0.04342,0.13932,0.18585,0.19545,0.00322,0.01790,0.02100,0.04735,0.02870,0.17512,0.04350,0.12492,0.31895,0.21932,1.00000,0.00279,0.08323,0.07553,0.00072,0.00037,0.00338,0.00000,0.19512
0.04242,0.07982,0.03835,0.04207,0.05025,0.14475,0.05050,0.10937,0.09237,0.35007,0.00290,0.02097,0.01342,0.04932,0.05762,0.18690,0.05010,0.13105,0.40505,0.08265,0.00175,0.00522,0.01577,0.05950,0.04345,0.23850,0.03877,0.13250,0.41347,0.05105,0.09357,0.14100,0.04402,0.03247,0.03355,0.05885,0.02752,0.08202,0.05572,0.43125,0.04642,0.07307,0.06472,0.06380,0.05997,0.08720,0.04427,0.08542,0.05757,0.41752,0.04072,0.08662,0.06550,0.04657,0.05032,0.06525,0.04297,0.07817,0.06142,0.46242,0.01450,0.03162,0.02722,0.04045,0.04597,0.17662,0.05777,0.14907,0.22235,0.23440,0.00000,0.00000,0.00452,0.04005,0.04045,0.22637,0.02430,0.14482,0.48125,0.03822,0.00000,0.00000,0.00000,0.02890,0.02380,0.24187,0.00997,0.14520,0.51677,0.03347,1.00000,0.14269,0.00001,0.00022,0.00007,0.06252,0.05736,0.00002,0.54545
0.04400,0.05587,0.05872,0.08825,0.04422,0.10155,0.04405,0.09997,0.06660,0.39675,0.04315,0.08412,0.04577,0.07095,0.04882,0.08977,0.03282,0.09672,0.06525,0.42260,0.00077,0.02690,0.01730,0.06577,0.06772,0.15372,0.04245,0.12877,0.07155,0.42502,0.07172,0.08932,0.07535,0.09252,0.07072,0.09400,0.02305,0.08712,0.06600,0.33017,0.06272,0.13785,0.03675,0.05312,0.04827,0.07237,0.02917,0.09052,0.10047,0.36872,0.00937,0.02402,0.02515,0.06540,0.05412,0.16687,0.09175,0.19535,0.14807,0.21987,0.05120,0.08965,0.06637,0.07105,0.05095,0.07867,0.02547,0.08775,0.08000,0.39887,0.04732,0.10457,0.04135,0.03957,0.04357,0.04825,0.03360,0.09512,0.06457,0.48205,0.00592,0.04602,0.04550,0.07397,0.07410,0.12480,0.03432,0.08657,0.06240,0.44637,1.00000,0.00831,0.49779,0.00815,0.00753,0.00467,0.00646,0.00590,0.30539
0.00557,0.02145,0.01497,0.05325,0.05360,0.17352,0.05342,0.17445,0.11082,0.33892,0.00865,0.03267,0.01697,0.04827,0.04622,0.20580,0.05090,0.17140,0.09817,0.32092,0.00062,0.00607,0.00377,0.03367,0.02855,0.22897,0.00807,0.11720,0.53860,0.03445,0.01755,0.04100,0.03407,0.06735,0.07232,0.18300,0.06187,0.12277,0.08470,0.31535,0.01420,0.03650,0.03550,0.06327,0.07835,0.18135,0.05897,0.14182,0.09340,0.29662,0.00552,0.03157,0.01960,0.03997,0.06047,0.21312,0.05152,0.13065,0.28897,0.15857,0.01682,0.04347,0.02097,0.05900,0.06195,0.20962,0.03900,0.12357,0.16147,0.26410,0.02495,0.05102,0.02955,0.06055,0.07610,0.17052,0.06387,0.10965,0.12947,0.28430,0.00387,0.02225,0.02330,0.04310,0.05177,0.19797,0.07510,0.12932,0.17995,0.27335,1.00000,0.01436,0.01814,0.07195,0.00102,0.03127,0.03104,0.03104,0.33953
0.00535,0.03272,0.03185,0.06025,0.06170,0.11555,0.04080,0.09187,0.06237,0.49752,0.00807,0.02105,0.02872,0.04555,0.06602,0.12925,0.04047,0.12427,0.07715,0.45942,0.00527,0.01677,0.01917,0.06097,0.07365,0.20887,0.06757,0.11997,0.06007,0.36765,0.00410,0.02422,0.03232,0.06295,0.07225,0.11087,0.05052,0.10562,0.07950,0.45762,0.00555,0.02275,0.02887,0.04960,0.05925,0.09432,0.03987,0.13710,0.08570,0.47697,0.01200,0.02610,0.03257,0.08050,0.07007,0.16117,0.04545,0.11312,0.08685,0.37215,0.00442,0.03145,0.03192,0.06567,0.05250,0.15387,0.07665,0.15077,0.11350,0.31922,0.00525,0.02572,0.02845,0.04412,0.04335,0.08202,0.03065,0.12052,0.08410,0.53580,0.00480,0.01672,0.02075,0.04977,0.04957,0.22020,0.04970,0.18867,0.17347,0.22632,1.00000,0.00291,0.00291,0.00289,0.03321,0.01571,0.03967,0.08593,0.31010
0.09132,0.11182,0.09862,0.10245,0.09032,0.07700,0.03000,0.06750,0.04635,0.28460,0.07827,0.12727,0.07437,0.09602,0.09512,0.07890,0.03440,0.06732,0.03805,0.31025,0.05005,0.09115,0.08630,0.09717,0.15982,0.11880,0.03735,0.05245,0.03597,0.27092,0.08285,0.12705,0.08460,0.08117,0.08807,0.07912,0.03977,0.06807,0.04190,0.30737,0.08560,0.13227,0.05927,0.06870,0.11712,0.07552,0.03015,0.07122,0.03975,0.32037,0.08925,0.11950,0.07265,0.09367,0.10680,0.10470,0.03827,0.05212,0.04095,0.28207,0.11955,0.13865,0.06217,0.04210,0.03737,0.05797,0.03230,0.07952,0.06167,0.36867,0.11042,0.13740,0.05785,0.05287,0.04462,0.06695,0.02840,0.07457,0.05802,0.36887,0.10985,0.14247,0.06675,0.05752,0.04182,0.05080,0.02552,0.07290,0.06525,0.36710,1.00000,0.00003,0.09185,0.13797,0.00001,0.01004,0.00001,0.00054,0.15000
0.00840,0.03862,0.02820,0.04587,0.06575,0.14572,0.06502,0.13037,0.08977,0.38225,0.00825,0.03665,0.03247,0.05027,0.07145,0.13997,0.05865,0.11747,0.07622,0.40857,0.02700,0.06437,0.02972,0.03322,0.05557,0.12517,0.03900,0.09887,0.07020,0.45685,0.01847,0.05317,0.04925,0.07397,0.06767,0.14067,0.03360,0.09605,0.11722,0.34990,0.01597,0.05337,0.02842,0.03720,0.05610,0.13857,0.05205,0.12070,0.13107,0.36652,0.01027,0.05660,0.03137,0.04785,0.05192,0.11407,0.05070,0.11672,0.14760,0.37287,0.00000,0.00687,0.01877,0.05820,0.06745,0.19612,0.07395,0.14062,0.19830,0.23970,0.00387,0.02632,0.02287,0.05780,0.05582,0.15250,0.04782,0.11495,0.24130,0.27672,0.00085,0.01360,0.01540,0.06792,0.06352,0.19580,0.06310,0.14107,0.19720,0.24152,1.00000,0.00872,0.00876,0.00876,0.00259,0.00000,0.00000,0.00000,0.29562
0.08532,0.13577,0.08692,0.08652,0.08955,0.08220,0.02867,0.07055,0.04872,0.28575,0.07687,0.10080,0.07800,0.14087,0.14005,0.11747,0.04215,0.04545,0.02140,0.23692,0.10227,0.11807,0.07910,0.09260,0.07150,0.10395,0.05177,0.05857,0.04217,0.27997,0.10140,0.11730,0.08285,0.08290,0.05162,0.07130,0.03692,0.06880,0.05112,0.33577,0.10220,0.12867,0.07825,0.05830,0.06657,0.08095,0.05040,0.07172,0.05010,0.31282,0.09345,0.13555,0.07100,0.07087,0.09820,0.06875,0.04280,0.06805,0.04717,0.30415,0.06695,0.11832,0.10840,0.13807,0.09337,0.05820,0.02207,0.06565,0.05420,0.27475,0.08547,0.10182,0.09110,0.12762,0.13887,0.08262,0.04715,0.05572,0.02722,0.24237,0.09495,0.10212,0.09800,0.12197,0.10547,0.07015,0.02920,0.06367,0.04455,0.26990,1.00000,0.00115,0.00063,0.00034,0.00066,0.00028,0.00430,0.00054,0.50307
0.00000,0.00372,0.01512,0.02977,0.03897,0.15075,0.06112,0.15720,0.13305,0.41027,0.00127,0.01772,0.01282,0.03932,0.04082,0.08182,0.03432,0.11532,0.08160,0.57495,0.00040,0.00147,0.00560,0.03580,0.03377,0.20192,0.04580,0.16492,0.30280,0.20750,0.00000,0.00195,0.01280,0.04990,0.04840,0.21507,0.05477,0.15917,0.24010,0.21782,0.00200,0.03037,0.03545,0.07637,0.06355,0.11205,0.03700,0.08832,0.08372,0.47115,0.00030,0.00165,0.00762,0.04240,0.04637,0.19645,0.05782,0.16510,0.30292,0.17935,0.00042,0.00555,0.01655,0.02902,0.02490,0.21715,0.05155,0.16235,0.21240,0.28010,0.00167,0.02307,0.02422,0.04280,0.03140,0.12422,0.03447,0.11705,0.08695,0.51412,0.00080,0.00740,0.00477,0.03197,0.03195,0.16812,0.04445,0.19485,0.21972,0.29595,1.00000,0.00166,0.00153,0.00194,0.00192,0.00187,0.00135,0.00146,0.43614
0.00000,0.00047,0.00532,0.04262,0.04127,0.25150,0.03697,0.20527,0.22335,0.19320,0.00000,0.00037,0.01300,0.05172,0.04545,0.28057,0.03760,0.18537,0.24332,0.14257,0.00000,0.00000,0.00832,0.05510,0.04232,0.27112,0.02815,0.16850,0.29417,0.13230,0.00000,0.00095,0.00705,0.05302,0.05775,0.15915,0.05100,0.19150,0.34407,0.13550,0.00040,0.00615,0.00975,0.06820,0.05960,0.12847,0.05867,0.22340,0.14365,0.30170,0.00010,0.00505,0.01397,0.05967,0.05587,0.17212,0.06302,0.18710,0.21265,0.23042,0.00000,0.00360,0.01285,0.04170,0.03947,0.23617,0.03717,0.18175,0.26140,0.18587,0.00047,0.01427,0.01440,0.04037,0.03702,0.15175,0.03657,0.12280,0.10732,0.47500,0.00375,0.01562,0.01160,0.04257,0.02692,0.19267,0.03772,0.16432,0.14385,0.36095,1.00000,0.00429,0.02954,0.02091,0.02477,0.01721,0.00839,0.00783,0.30806
0.07807,0.11890,0.04885,0.04407,0.03692,0.05585,0.02740,0.07895,0.06332,0.44765,0.06997,0.10862,0.05770,0.05485,0.04502,0.07885,0.03357,0.07070,0.05995,0.42075,0.07957,0.11205,0.05257,0.04642,0.04895,0.06160,0.02960,0.07850,0.05635,0.43437,0.07645,0.12027,0.05672,0.05127,0.04432,0.06780,0.02922,0.07157,0.05945,0.42290,0.05992,0.11642,0.07237,0.07362,0.06072,0.07500,0.03552,0.07200,0.05347,0.38092,0.08380,0.12775,0.05445,0.05095,0.04287,0.06680,0.03142,0.07397,0.05850,0.40947,0.10675,0.13357,0.04482,0.03675,0.03247,0.04890,0.02727,0.08025,0.06167,0.42752,0.09530,0.14010,0.05000,0.04695,0.03777,0.05155,0.02820,0.07847,0.06050,0.41115,0.09747,0.13260,0.04387,0.04807,0.04797,0.06587,0.03170,0.07180,0.05475,0.40587,1.00000,0.21160,0.00144,0.00079,0.00006,0.00150,0.00005,0.00000,0.11765
0.00000,0.00000,0.00587,0.03957,0.03697,0.26185,0.00597,0.09615,0.54537,0.00822,0.02535,0.06457,0.02017,0.04345,0.03490,0.09057,0.02365,0.08702,0.16747,0.44282,0.02380,0.04412,0.05490,0.07000,0.04477,0.09917,0.02832,0.09547,0.09437,0.44505,0.00000,0.00302,0.01027,0.04100,0.03562,0.24615,0.01520,0.12775,0.39430,0.12667,0.07757,0.12865,0.04365,0.03355,0.03302,0.02952,0.01932,0.02412,0.25642,0.35415,0.06890,0.10165,0.08552,0.07415,0.06312,0.08092,0.02242,0.05860,0.07160,0.37310,0.00000,0.00000,0.00000,0.03910,0.03220,0.28282,0.01875,0.16835,0.39500,0.06377,0.07310,0.14240,0.04250,0.02747,0.03727,0.04945,0.01095,0.02027,0.25032,0.34625,0.06170,0.10085,0.05675,0.08050,0.09640,0.08700,0.04137,0.04852,0.08352,0.34337,1.00000,0.00804,0.08104,0.08148,0.02293,0.00001,0.01177,0.00000,0.54054
0.08262,0.12952,0.07300,0.07490,0.16485,0.12465,0.04845,0.03312,0.02345,0.24542,0.06060,0.07965,0.09515,0.19012,0.16892,0.12550,0.06720,0.04890,0.00572,0.15822,0.04080,0.09415,0.10132,0.16990,0.18400,0.12000,0.03480,0.03472,0.02555,0.19475,0.07775,0.13022,0.08975,0.10330,0.08170,0.08027,0.04007,0.06887,0.04330,0.28475,0.07722,0.11150,0.11002,0.11485,0.09780,0.05882,0.05307,0.05765,0.04567,0.27337,0.06060,0.11995,0.08302,0.11370,0.19470,0.09705,0.07052,0.04617,0.01735,0.19692,0.10140,0.13175,0.06322,0.07402,0.07422,0.06877,0.02710,0.07245,0.05275,0.33430,0.10432,0.14115,0.06612,0.06035,0.05355,0.06072,0.02445,0.07665,0.05397,0.35870,0.05057,0.04922,0.07667,0.22910,0.26750,0.16560,0.03042,0.01947,0.00912,0.10230,0.19901,0.21968,0.01793,0.00459,0.00426,0.00000,0.20661,0.17132,0.53723
0.00745,0.04302,0.01580,0.03777,0.03832,0.17927,0.05690,0.11350,0.06695,0.44100,0.00110,0.01570,0.02070,0.05027,0.06540,0.25655,0.04890,0.11585,0.07487,0.35065,0.02300,0.05000,0.01925,0.06595,0.07012,0.15802,0.06010,0.12300,0.05805,0.37250,0.01332,0.03857,0.02840,0.05975,0.04350,0.16137,0.04305,0.11782,0.06530,0.42890,0.01015,0.04182,0.02867,0.06907,0.07362,0.15765,0.07212,0.13412,0.07110,0.34165,0.00430,0.02990,0.01667,0.05912,0.07137,0.23280,0.07167,0.14472,0.18065,0.18877,0.01517,0.04252,0.02682,0.06067,0.04655,0.17925,0.05545,0.13260,0.06920,0.37175,0.00145,0.00417,0.00712,0.03572,0.05502,0.21542,0.02162,0.10415,0.52865,0.02665,0.00432,0.02205,0.01582,0.05555,0.04375,0.22977,0.04415,0.15525,0.29062,0.13870,1.00000,0.00282,0.00285,0.00846,0.00372,0.00160,0.00442,0.08769,0.32381
0.01172,0.05137,0.03065,0.06237,0.07440,0.16622,0.06042,0.11415,0.13547,0.29320,0.00530,0.03482,0.03747,0.07660,0.07407,0.19285,0.04882,0.10292,0.08595,0.34117,0.00000,0.00117,0.00527,0.04512,0.06070,0.23097,0.02592,0.10272,0.51282,0.01527,0.00117,0.02485,0.02747,0.06135,0.06112,0.11110,0.03980,0.10917,0.06480,0.49915,0.00377,0.01830,0.03130,0.06950,0.06405,0.11762,0.03705,0.11922,0.06877,0.47040,0.00817,0.04570,0.02812,0.06862,0.06350,0.12902,0.04187,0.13552,0.08402,0.39542,0.00260,0.01067,0.01122,0.04430,0.04660,0.20282,0.02200,0.12302,0.40842,0.12832,0.00000,0.00665,0.00800,0.04770,0.06635,0.22607,0.04517,0.14260,0.28152,0.17592,0.00000,0.00102,0.00415,0.02905,0.04730,0.20947,0.02612,0.12462,0.49007,0.06817,1.00000,0.00562,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28270
0.00917,0.02945,0.03627,0.06500,0.06870,0.14540,0.05040,0.12695,0.12285,0.34580,0.00672,0.01887,0.02482,0.06130,0.05515,0.21060,0.06002,0.15317,0.14712,0.26220,0.00885,0.04842,0.02137,0.03852,0.03365,0.11370,0.03877,0.13727,0.11950,0.43992,0.00362,0.02112,0.02390,0.03795,0.04957,0.15822,0.03950,0.12540,0.25685,0.28385,0.00122,0.00745,0.01667,0.05877,0.06327,0.16527,0.07537,0.15935,0.28332,0.16927,0.00320,0.01925,0.01915,0.04825,0.04700,0.17705,0.04027,0.13870,0.17790,0.32922,0.00077,0.01290,0.01002,0.03492,0.03317,0.20020,0.02005,0.13100,0.39382,0.16312,0.01762,0.06835,0.05325,0.07205,0.05142,0.06517,0.02562,0.07510,0.06897,0.50242,0.00000,0.00000,0.00277,0.03535,0.04917,0.24147,0.02575,0.09982,0.53557,0.01007,1.00000,0.14990,0.15107,0.00141,0.00191,0.00169,0.00169,0.00136,0.45975
0.03017,0.05590,0.04585,0.07532,0.04792,0.14417,0.04535,0.10142,0.08502,0.36885,0.06780,0.07470,0.04432,0.05995,0.06127,0.12330,0.05337,0.07762,0.05517,0.38247,0.09265,0.10230,0.05207,0.03610,0.04222,0.09550,0.06260,0.07812,0.05307,0.38535,0.02175,0.05437,0.03490,0.07332,0.06450,0.19057,0.04307,0.10415,0.08992,0.32342,0.09412,0.10172,0.03542,0.06405,0.07007,0.12515,0.02627,0.08202,0.05652,0.34462,0.11550,0.14377,0.04672,0.05162,0.05467,0.07762,0.02482,0.07615,0.05555,0.35355,0.03380,0.05457,0.02882,0.07052,0.05647,0.22272,0.04105,0.11152,0.08175,0.29875,0.07552,0.09972,0.05282,0.06697,0.08012,0.10425,0.03735,0.08285,0.07502,0.32535,0.10385,0.13007,0.03555,0.05020,0.05460,0.07460,0.04032,0.08140,0.05460,0.37480,1.00000,0.00098,0.00408,0.41674,0.00000,0.00002,0.00008,0.00000,0.51648
